entity_id,isRelatedto
177586587,1139686887
2802630937,2803014184
2800435062,1286922834
2753998047,2754827661
30890154,2756265008
162735375,2623712003
184849641,142878192
30483087,2764834373
140389752,125733402
2764943721,3010240
184895075,2279609970
2764570963,2898196244
1036238847,2754991507
7015929,1163618098
177537411,134694890
90573847,21117631
2802078159,2799437725
2764540880,66581601
2737267420,2764803353
108317044,107218063
2626758250,2757656789
119370812,164883225
891083982,165143802
124167300,167483492
121340927,168850678
178513897,135391083
2764463330,2898451820
2764552291,1177171125
110388240,92430692
47356956,29680605
157242733,2755821432
2765049297,117766065
2737745753,13622375
2764347559,2754903391
2756283774,2898504569
2802240501,2799995940
192217950,1166235906
2759788639,169201059
2764364422,2756002014
2800557468,2803046538
187999568,2626842540
110775909,1177287137
194691280,105282323
19248064,2624946902
73494815,10734018
2754379872,120348307
2764930756,2736761984
2735436124,65828706
90508193,61553790
4436492,170221139
8807448,2755902267
53129422,105929320
2764483646,2755722119
137543953,19268510
166687262,91045830
2764894572,2898170349
2755831582,2754825730
2739387109,2739415396
34954451,27908214
153651119,8443728
2898199461,2764486101
5337786,130905186
2622088384,2623792093
1145019647,86116553
2799952466,2800458533
140531128,2626098776
2802501941,55383850
202289667,134390580
2764539079,2708360643
29199639,73685970
2765063712,2898120031
35364215,142643544
142016965,189643551
2764498010,162790764
2764568527,2760749209
2764905038,2898282690
2800454469,141945490
95655282,1152899768
106887733,873985674
109278468,104500299
124841900,151878197
2738459437,1170788073
47864991,2898492117
1313003366,149899117
2764477242,7467007
83648035,1163450153
2764810288,2764981046
2483669344,1148751172
2764544585,2898250847
1285985921,1285402005
2764491778,2757393173
2764891640,2759309680
10930221,45405298
207061997,2624080447
32062511,1306956679
59157177,129597367
2764650152,2755155857
1000944648,2755325535
892244967,161318765
2921966016,199497470
62063155,126607180
2736643446,1158609840
2764378332,2898495666
203479135,96873385
144149305,2625464293
2738771326,180546544
2754383286,97833917
2755647947,1173521070
2764944728,1152899768
144374558,1136152680
81889800,1128132410
1197859109,204585504
2764680738,2764592683
60271972,169174478
3892243,1156741871
22436737,35369596
2764675353,2734750431
900972176,2756343272
2898136558,2898587498
177170826,2708360643
67572706,178085092
187560010,166928557
1326029190,12162001
2801995556,241749
134466978,149201819
19409027,182247830
2738786493,2898196984
2765062280,2764842537
2764463530,2898390019
2765058975,1167616228
2799859618,5023651
12980254,1133651164
2764534785,2623347939
163075119,24207032
2737241975,55855472
300940544,67042835
170171497,2764574167
2801701990,84218800
31204768,2757092708
2764483349,995157691
2764509304,2758297524
74581665,2624688297
183898223,63539277
13265236,2764730281
2764987031,2754102207
170129516,285050730
133584415,2754991507
2898428619,2764751572
2764367017,2764866434
2764529299,2754513640
2737690425,155257425
199555963,2738988793
12740033,1191408319
903164214,2800261425
18188872,2756343188
2764890041,2755120766
2739083824,2754194746
176974017,129109584
147192967,1204638610
2764571854,2764481838
2764670141,1195960517
2736872020,2764929601
37017166,2764391821
1927638,2757979746
2754560145,2759892115
162686610,31056637
2764778717,2764429295
2764912018,2764612849
4472751,22046295
141199735,1140680567
2764799587,121524071
2755951145,187116759
2764899695,2764570553
193446848,2764365509
2736562030,2755640107
2764530466,2764653934
74935645,2898523872
2754939982,196647941
60637438,170733628
2764944283,29984966
2764902454,2754594585
49926910,14291815
20354521,65196642
145148825,85012985
1316052090,145311948
2764448077,2755084232
182997119,174731842
2764359667,2475989817
38866342,2754172319
2764905064,2754266475
2738686483,2739195881
70785266,2737688452
1044067157,2756321219
137296409,33213144
2764581295,2898543286
2898524072,1176128511
2800608841,3292067
2764602177,2764452690
2754964639,2754604763
2764863220,2606228224
1137423278,2753966680
2624946902,2757270258
2764555875,1038286569
176695132,6450948
282453129,2800400464
181307943,2764764061
2764436554,2764750955
44278595,1165225649
55538621,46520130
122046568,9694494
2764753003,2764591875
95356373,2898390019
136931368,10873449
145808223,119575151
2764594976,2738021499
2765037298,2765045271
2764491778,2753974399
104593340,47624153
2764765116,136461498
2801240477,40282511
179824187,197651592
2764616278,1134069326
2764602807,2606280534
96211989,203503627
2736574670,2764413953
118748395,12205661
2498816185,2737542012
90735388,5791819
2764495888,63375804
194991810,2764608139
72216042,1179408524
2765031598,2754628930
2800041687,2800556163
136585462,2754451680
39243548,2754544123
2764501599,2755667637
27931387,196373117
2734906896,1168813717
142816121,2754462926
80060326,1131091954
2764983339,2764923145
161045057,2799393163
26596028,2754283107
2754654680,2756986536
57848831,149151609
173699184,930655367
2803036750,5023651
2736700398,2755546526
280663243,2802879997
2764359667,184147796
218177685,144466860
2764843091,2755707950
1032369396,176347361
141808269,2898506740
108723051,2757030968
2764767998,2764684447
2800797430,2799679129
117342566,2755011837
2737205702,156283932
2764951477,2755360215
42747660,102728161
2764992870,2898098418
2764827164,118716465
2764871172,38909374
76728445,2898390019
9982575,2898226467
131708932,2764976125
902194565,130769515
93884422,24807848
127520014,2764884290
2799334681,45129253
2764737260,3084184
3983301,1616830
2736782849,2759641501
2737308347,21357214
2764892447,1151004938
135706173,2898249361
136172864,2898384670
200215862,19032547
1324243179,908752181
34700584,96830227
114017466,11701301
100674681,114927911
40889946,872557436
2764744829,2764971080
2756529907,201609156
2764831399,2764809312
2898391981,149899117
20825486,2737936694
67875399,1133776791
188376447,134199791
140804039,2898224532
57118246,70986742
200299299,175759345
60324483,63739035
67391710,107914479
182352310,2754352974
71051589,2738462433
2764456256,2624549483
2764757615,2898237367
179289126,1168813717
2800157763,151903974
2754200814,2755707950
2764928144,55110324
97274939,74581665
2764708265,37672443
2764414453,2764715400
2764403942,2764946797
2764425555,2764429796
2755540263,2755458982
914165899,111979921
153251465,68891433
2764386716,2764913983
1035326371,1152803012
129807020,2622906602
2756210197,1131300907
2799693050,201448701
208899625,205783295
2764749782,2755066795
2737869376,2898097780
1629065,8606887
111552811,2754404193
100649693,129806727
26543813,115553528
178359432,9927081
186929564,2898120031
2757279635,2754347256
2801662971,39555362
1159443246,1156688768
152476886,2755726427
158583334,31524275
2764763354,2764359231
2764626169,2754344063
2737489158,2738798805
105811054,2764892506
2800400737,870593139
145410231,2755470196
2800491743,52010207
53699918,2623485896
2738309283,2898237367
175163693,2755609408
1181770344,2754966661
2802213881,2807049862
180173593,1039677343
2898348291,15621435
2764754554,2898580591
27768575,159108499
2764545133,2756986536
2764889732,2898510959
2755506846,2754086029
2764606382,2764598680
78433294,2764521865
923227827,110439268
81335414,28565804
65870118,2756474572
2765063252,2764644974
2800310992,141945490
2764978542,2754955895
105282323,2735779883
2764600255,1130695903
32547653,1288882113
2754972885,1162361837
2764785627,2898094847
184849641,160343789
2764853463,2898169750
150713822,50631486
145871435,178257273
2754919474,1152462849
2764623191,2898604198
66283434,57206974
111565304,21432770
15239247,2758852442
2898447089,143570027
2764384288,2764459116
2764861901,2755052031
2754611867,2754637515
2764634707,2755155857
2764638547,1127419992
2898409089,203071086
140563256,2755210077
37570601,1167618010
73317305,2756328140
115103727,165143802
2764639374,2739369670
2764913450,2764638882
162166108,2622723275
2764586305,119786188
4584351,2800194297
2764949699,2898548921
2764640192,150314616
921685582,43439940
1286438233,113163894
53683762,49324905
2754563871,1204434967
108455820,2764531464
162319333,182870142
1123908652,1192664773
1285148140,184430034
167469415,2898188945
75150585,14110628
2739438287,2898523872
2764697220,2764685657
116757887,2764619794
2764572307,6642600
2764421342,61703936
2764745451,2756119151
2754405398,2755447920
100045985,158746746
82178847,1153010150
171471881,1140680567
157417397,141649380
2764808385,2764619138
2764981300,2755121981
170712534,2759930103
2764570640,130619902
186365177,200859690
1320553840,1297540436
118678737,141734234
132167368,2735173499
30543418,1163450153
184547178,1199981023
95522064,2764989788
204895638,2898160022
2765051835,2764926984
2764907575,2756821689
2764537934,2898357011
88856947,2898478310
120441280,2737493201
118797868,2764699743
94552155,167767754
1028766512,2622906602
2764860378,167829764
115815424,2756265008
2764422137,1176514135
99399873,75421653
118604189,2898365730
2798341630,2624357312
46844745,155713289
2799535320,78715868
75768340,1168863100
122422212,46563201
117777504,1124504716
2764897101,2755198924
2764927000,2754217422
2764875884,2754241216
2764684867,2738086407
198727626,42909762
1007535716,2898327786
2596149232,193040567
2799294000,1328179367
182765863,132103600
2764690245,2764361841
20010350,148413113
2765032318,2898232810
2764455887,2738292667
2754775545,2898561656
48915936,201169876
185286233,157725225
9533193,2765033227
5906035,153558830
61474858,167126396
34379508,2626098776
2764563877,2764863257
2764663412,2764576041
128563418,909753970
37446213,1341412227
72541430,130238516
2801441622,76569877
2737794752,2765027921
42775652,2802932681
2764665372,2764706181
171866559,2622964579
92995995,2898195228
89613883,112778392
82835231,2758856958
2754669714,1174403976
2753995990,1187733938
2764655765,2765033853
7938327,101945965
59986765,38417566
1043631158,2765007418
2764597897,2898232810
186935893,2755821432
2764506063,2757531409
2803070098,40347166
6724074,2626858106
107516304,74123199
2764578760,2764347033
2802477126,57361664
2755647793,2754108113
149987840,2765076144
74450657,1186367171
2764657104,2898339419
1339407717,1299303238
2738818123,2898359033
2764784670,2764687317
48501630,1200052134
2764945019,2755154462
2755699801,2624557529
175112674,2755218236
119694697,185571130
204244929,166536441
2764811799,2898497608
195149062,94840338
2898235356,2898339419
134592498,85891262
118691135,1321893304
2764451954,2755066795
85906241,1158934777
2764353600,2764516239
152450253,2755507738
2479837110,197152527
2764610410,2754508136
74298984,113410967
117302212,2764524592
38866342,2764513482
2756435232,1192710900
2800759097,55732556
2736380014,2898525085
2756052503,2764825856
105078976,2764522286
241780006,157394403
2765020627,2764773359
2622415957,2623387249
193159307,82951845
1121391727,1174168622
2764582530,2764973076
98774884,27064115
70639172,2764578483
2764842953,2764609246
2764470395,2898259740
99996787,2754086029
2764902616,2755246425
951647178,2758618553
2764765277,2759488237
6846437,50885219
100205347,2764546666
307255591,2800585909
77728970,2754470935
2738632887,2898318940
54553633,2755938683
2764854506,2764731723
5431898,2764602243
193359815,2625378482
157657247,2765023993
2755450086,72188638
129835958,62427620
54302288,3330943
2764804182,2708360643
43495592,80367638
76906069,1164519180
98774884,1188965700
6026837,2801694295
2764559638,2898498318
2738224590,136800548
10207311,1146606187
98728784,2802073232
2738398777,2736666533
2487069870,2626991755
2802074453,2800799336
66765042,2764777359
2478681259,2755460317
147202451,1165196434
1037320778,189476316
143925333,1188965700
61631359,150956004
121167460,2764622764
2765053287,95973866
2764994875,2764883745
2802852271,52357470
2764384827,2754966661
2764438272,2764504477
116626079,2898613818
2801150310,2801134605
2764466721,2764418606
2764464146,62009534
194637241,2755609408
207100277,2754238509
2765030221,2764890730
64299112,153307584
2765020650,2764567431
59422894,20960122
2765032009,2898237367
2764801657,1176128511
947082885,2764616258
205749764,1127267470
2739262178,40528764
2764735233,2898232810
58003236,52340619
1328290849,1317784204
2800580492,2890559060
2764349741,159363505
2764955967,2764518296
2764773351,2765073241
1290270317,155150481
111683128,2764660455
91767247,2757320638
2625909334,1176176731
2737852900,2764532243
2801769982,154099455
79266365,241749
1316842308,2802418398
46238352,1197656824
2758166122,1132593990
152303250,2756399072
179713424,2754596533
2621640373,2756177022
18884248,75559144
894839263,43439940
2801940349,151280546
2764652975,2764418333
165401249,1162239172
2764901539,2621495138
197261195,133646729
2737774819,2735779883
2764527151,63345707
2764605959,1194587682
2764942813,2737220311
181273861,2606075370
24227732,29607241
186451451,2764596916
66183117,68639998
83648035,98285091
138104925,168090767
2764452022,2765047780
2760419688,139179957
2596066849,2756461704
112713213,45129253
2801452568,2802005960
176313377,37391459
125156978,2764544083
24801916,1184093072
201530359,2754594585
118437185,2754459719
2754685548,2625874324
177401697,186920367
171971387,28882882
2736415861,189127735
34995574,1183252050
189387231,30572693
185377180,2898154512
192301155,2757487807
6894821,2734834919
2765068440,2756046938
84179801,167175129
47389216,11350316
2738021499,2898346397
2764520471,2765030958
2898242585,2757030968
166458551,2755576832
1013037020,2737028565
126395964,306340464
2764968843,2755424857
2764917044,2898172219
2739120472,2755554338
64079723,162553058
156438541,190750626
20903574,1135538937
193106197,1320731345
2764382099,2754957279
2764861778,2760351671
2754036490,1168863100
2764590744,2755975826
858936495,247314250
90622156,1169489181
2764732302,2764692968
2799858192,51121346
135790613,191686349
2754090749,1170695740
74224775,2898094847
2764515602,2755763040
2734945283,1130985203
122471516,1140216390
2764558556,2736710945
2802393258,157614274
19085469,2754594585
119953358,83804233
91430365,2756305546
937117893,1558111
2754534772,2898488841
2764804524,52278559
14378380,95859124
131145815,2755187988
181677907,2764728787
989150966,1198423724
131832911,207799248
78689143,2756314562
26718882,2232857946
67880631,114425954
92420475,2898350994
2764937166,2764476120
1179008804,2738841929
2764690954,2764468662
2764374927,132818364
41057258,42570316
2764983019,2764652499
2764762413,2755327867
999813893,127984601
67514239,2754607537
199671312,1124356716
3939789,88922000
44758500,1178168035
2764679910,973642042
2756273013,2764783551
2765031244,2754186610
16958353,2755547978
2764794316,110082257
153961274,2754002042
780509,2755776721
165592611,2735861708
2764468086,187105095
1339993986,70030316
2765022899,2755770027
197981039,54491263
124772569,1153010150
4038911,2802043524
2764391556,2764388321
2765058173,2898169750
8544554,2626971673
192703252,913696744
88910343,1332948034
164212335,2623209370
149325625,11078635
144292592,2764886630
2736532880,2755377460
73953965,27837315
2764872897,2898365730
262538115,2801749476
2764388557,60837505
69781331,2737866954
177442374,2898249361
2898535656,187270080
2755437411,111371982
2764424049,2898305388
2898466884,2764461332
2764608139,2764739206
145880378,124386304
46797934,1164519180
890115928,27804330
104439334,166948985
139228581,2800016131
66666449,4138479
2764584034,2755353801
2737016236,2757030968
145688728,1155500043
2764593712,2764882427
177634039,2898444100
38613568,2755325535
147177578,2898196244
2764710926,2755775358
2764850224,1374498
2738962675,27514580
110831062,2764586478
2764618844,2754628930
21009921,70979998
2764359590,2764616832
109995039,14243506
203270050,2764464475
2764451157,2764833890
133489141,2627043526
